anime_id,name,genre,type,episodes,rating,members,genre_id
31448,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka! Special,Magic,Special,1,6.64,3111,17
32324,Major 2nd,Shounen,Special,1,6.65,458,33
32324,Major 2nd,Sports,Special,1,6.65,458,37
31560,Miss Monochrome: The Animation 3,Comedy,TV,13,6.66,7905,4
31560,Miss Monochrome: The Animation 3,Music,TV,13,6.66,7905,21
31560,Miss Monochrome: The Animation 3,Slice of Life,TV,13,6.66,7905,35
23943,Mobile Suit Gundam Unicorn: One of Seventy Two,Mecha,Special,1,6.65,889,19
4421,Moetan Specials,Comedy,Special,2,6.65,4036,4
4421,Moetan Specials,Ecchi,Special,2,6.65,4036,8
4421,Moetan Specials,Magic,Special,2,6.65,4036,17
4421,Moetan Specials,School,Special,2,6.65,4036,28
32829,Nobunaga no Shinobi,Comedy,TV,Unknown,6.65,7207,4
32829,Nobunaga no Shinobi,Historical,TV,Unknown,6.65,7207,13
6625,Nono-chan,Comedy,TV,61,6.65,367,4
6625,Nono-chan,Slice of Life,TV,61,6.65,367,35
31452,Norn9: Norn+Nonet,Adventure,TV,12,6.65,38139,2
31452,Norn9: Norn+Nonet,Fantasy,TV,12,6.65,38139,9
31452,Norn9: Norn+Nonet,Josei,TV,12,6.65,38139,15
31452,Norn9: Norn+Nonet,Romance,TV,12,6.65,38139,26
32190,Omoi no Kakera,Slice of Life,Special,1,6.65,2301,35
4910,Pokemon: Pikachu no Wanpaku Island,Adventure,Special,1,6.65,6379,2
4910,Pokemon: Pikachu no Wanpaku Island,Comedy,Special,1,6.65,6379,4
4910,Pokemon: Pikachu no Wanpaku Island,Fantasy,Special,1,6.65,6379,9
4910,Pokemon: Pikachu no Wanpaku Island,Kids,Special,1,6.65,6379,16
4792,Pokemon: Pikachu Tankentai,Adventure,Movie,1,6.65,13702,2
4792,Pokemon: Pikachu Tankentai,Comedy,Movie,1,6.65,13702,4
4792,Pokemon: Pikachu Tankentai,Fantasy,Movie,1,6.65,13702,9
4792,Pokemon: Pikachu Tankentai,Kids,Movie,1,6.65,13702,16
1298,Project A-Ko 4: Final,Action,OVA,1,6.65,2467,1
1298,Project A-Ko 4: Final,Comedy,OVA,1,6.65,2467,4
1298,Project A-Ko 4: Final,Mecha,OVA,1,6.65,2467,19
1298,Project A-Ko 4: Final,Sci-Fi,OVA,1,6.65,2467,29
1298,Project A-Ko 4: Final,Super Power,OVA,1,6.65,2467,38
17913,Redial,Music,Music,1,6.66,1710,21
1693,Reideen,Action,TV,26,6.65,5736,1
1693,Reideen,Mecha,TV,26,6.65,5736,19
1693,Reideen,Sci-Fi,TV,26,6.65,5736,29
13517,Ryuugajou Nanana no Maizoukin,Comedy,Special,1,6.66,7177,4
13517,Ryuugajou Nanana no Maizoukin,Supernatural,Special,1,6.66,7177,39
10687,Saint Seiya: Legend of Sanctuary,Adventure,Movie,1,6.65,10776,2
10687,Saint Seiya: Legend of Sanctuary,Fantasy,Movie,1,6.65,10776,9
10687,Saint Seiya: Legend of Sanctuary,Sci-Fi,Movie,1,6.65,10776,29
10687,Saint Seiya: Legend of Sanctuary,Shounen,Movie,1,6.65,10776,33
19919,Tesagure! Bukatsumono,Parody,TV,12,6.65,5670,23
19919,Tesagure! Bukatsumono,School,TV,12,6.65,5670,28
19919,Tesagure! Bukatsumono,Slice of Life,TV,12,6.65,5670,35
471,To Heart 2,Comedy,TV,13,6.65,13877,4
471,To Heart 2,Drama,TV,13,6.65,13877,7
471,To Heart 2,Harem,TV,13,6.65,13877,11
471,To Heart 2,Romance,TV,13,6.65,13877,26
471,To Heart 2,School,TV,13,6.65,13877,28
471,To Heart 2,Slice of Life,TV,13,6.65,13877,35
2699,Uchuu Kaizoku Mito no Daibouken,Action,TV,13,6.65,1009,1
2699,Uchuu Kaizoku Mito no Daibouken,Comedy,TV,13,6.65,1009,4
2699,Uchuu Kaizoku Mito no Daibouken,Sci-Fi,TV,13,6.65,1009,29
4371,Uchuu Senshi Baldios (Movie),Action,Movie,1,6.65,451,1
4371,Uchuu Senshi Baldios (Movie),Mecha,Movie,1,6.65,451,19
4371,Uchuu Senshi Baldios (Movie),Sci-Fi,Movie,1,6.65,451,29
4371,Uchuu Senshi Baldios (Movie),Space,Movie,1,6.65,451,36
1233,Aozora Shoujo-tai,Action,OVA,7,6.64,3596,1
1233,Aozora Shoujo-tai,Comedy,OVA,7,6.64,3596,4
1233,Aozora Shoujo-tai,Military,OVA,7,6.64,3596,20
1233,Aozora Shoujo-tai,Romance,OVA,7,6.64,3596,26
1233,Aozora Shoujo-tai,Shounen,OVA,7,6.64,3596,33
17092,Dallyeola Hani,Sports,TV,13,6.64,209,37
30127,Danchigai,Comedy,TV,12,6.64,37913,4
30127,Danchigai,Slice of Life,TV,12,6.64,37913,35
17705,DD Hokuto no Ken (2013),Parody,TV,13,6.64,1805,23
17705,DD Hokuto no Ken (2013),Seinen,TV,13,6.64,1805,30
660,Denshin Mamotte Shugogetten,Comedy,OVA,8,6.64,2372,4
660,Denshin Mamotte Shugogetten,Fantasy,OVA,8,6.64,2372,9
660,Denshin Mamotte Shugogetten,Magic,OVA,8,6.64,2372,17
660,Denshin Mamotte Shugogetten,Romance,OVA,8,6.64,2372,26
660,Denshin Mamotte Shugogetten,Shounen,OVA,8,6.64,2372,33
4554,Dokkiri Doctor,Comedy,TV,26,6.64,472,4
4554,Dokkiri Doctor,Slice of Life,TV,26,6.64,472,35
12885,Dynamic Super Robots Soushingekki,Action,Special,3,6.64,507,1
12885,Dynamic Super Robots Soushingekki,Mecha,Special,3,6.64,507,19
12885,Dynamic Super Robots Soushingekki,Sci-Fi,Special,3,6.64,507,29
12885,Dynamic Super Robots Soushingekki,Shounen,Special,3,6.64,507,33
31070,Etotama Specials,Action,Special,6,6.64,3753,1
31070,Etotama Specials,Comedy,Special,6,6.64,3753,4
31070,Etotama Specials,Fantasy,Special,6,6.64,3753,9
1733,eX-Driver: Nina & Rei Danger Zone,Action,OVA,1,6.64,2297,1
1733,eX-Driver: Nina & Rei Danger Zone,Cars,OVA,1,6.64,2297,3
1733,eX-Driver: Nina & Rei Danger Zone,Sci-Fi,OVA,1,6.64,2297,29
1799,Fatal Fury: Legend of the Hungry Wolf,Action,OVA,1,6.64,5353,1
1799,Fatal Fury: Legend of the Hungry Wolf,Adventure,OVA,1,6.64,5353,2
1799,Fatal Fury: Legend of the Hungry Wolf,Drama,OVA,1,6.64,5353,7
1799,Fatal Fury: Legend of the Hungry Wolf,Martial Arts,OVA,1,6.64,5353,18
1799,Fatal Fury: Legend of the Hungry Wolf,Romance,OVA,1,6.64,5353,26
1799,Fatal Fury: Legend of the Hungry Wolf,Shounen,OVA,1,6.64,5353,33
21373,Freezing Vibration Specials,Action,Special,6,6.64,12299,1
21373,Freezing Vibration Specials,Comedy,Special,6,6.64,12299,4
21373,Freezing Vibration Specials,Ecchi,Special,6,6.64,12299,8
125,Futakoi,Comedy,TV,13,6.64,23968,4
125,Futakoi,Romance,TV,13,6.64,23968,26
125,Futakoi,School,TV,13,6.64,23968,28
8765,Futarigurashi,Comedy,TV,36,6.64,551,4
8765,Futarigurashi,Ecchi,TV,36,6.64,551,8
8765,Futarigurashi,Romance,TV,36,6.64,551,26
30531,Gakuen Handsome The Animation,Comedy,OVA,1,6.63,2038,4
30531,Gakuen Handsome The Animation,Parody,OVA,1,6.63,2038,23
30531,Gakuen Handsome The Animation,School,OVA,1,6.63,2038,28
30531,Gakuen Handsome The Animation,Shounen Ai,OVA,1,6.63,2038,34
8538,Gokujou!! Mecha Mote Iinchou Second Collection,Comedy,TV,51,6.64,1223,4
8538,Gokujou!! Mecha Mote Iinchou Second Collection,Romance,TV,51,6.64,1223,26
8538,Gokujou!! Mecha Mote Iinchou Second Collection,School,TV,51,6.64,1223,28
8538,Gokujou!! Mecha Mote Iinchou Second Collection,Shoujo,TV,51,6.64,1223,31
24695,Gokukoku no Brynhildr Special,Comedy,Special,1,6.64,20758,4
24695,Gokukoku no Brynhildr Special,Ecchi,Special,1,6.64,20758,8
24695,Gokukoku no Brynhildr Special,Harem,Special,1,6.64,20758,11
24695,Gokukoku no Brynhildr Special,Sci-Fi,Special,1,6.64,20758,29
24695,Gokukoku no Brynhildr Special,Seinen,Special,1,6.64,20758,30
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph",Drama,OVA,2,6.64,8305,7
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph",Historical,OVA,2,6.64,8305,13
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph",Josei,OVA,2,6.64,8305,15
20381,Jungle Taitei Movie,Adventure,Movie,1,6.64,271,2
20381,Jungle Taitei Movie,Shounen,Movie,1,6.64,271,33
3100,Kamen Rider SD Kaiki?! Kumo Otoko,Action,OVA,1,6.64,575,1
3100,Kamen Rider SD Kaiki?! Kumo Otoko,Parody,OVA,1,6.64,575,23
5153,Kikou Kai Galient,Action,TV,25,6.64,1164,1
5153,Kikou Kai Galient,Fantasy,TV,25,6.64,1164,9
5153,Kikou Kai Galient,Mecha,TV,25,6.64,1164,19
5153,Kikou Kai Galient,Sci-Fi,TV,25,6.64,1164,29
4504,Kinkyuu Hasshin Saver Kids,Action,TV,50,6.64,225,1
4504,Kinkyuu Hasshin Saver Kids,Adventure,TV,50,6.64,225,2
4504,Kinkyuu Hasshin Saver Kids,Comedy,TV,50,6.64,225,4
4504,Kinkyuu Hasshin Saver Kids,Mecha,TV,50,6.64,225,19
4504,Kinkyuu Hasshin Saver Kids,Sci-Fi,TV,50,6.64,225,29
21241,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,Comedy,ONA,5,6.64,19389,4
31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,Action,Movie,1,6.64,1948,1
31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,Adventure,Movie,1,6.64,1948,2
31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,Sci-Fi,Movie,1,6.64,1948,29
6368,Legend of Regios,Magic,Special,3,6.64,6194,17
783,Miami Guns,Comedy,TV,13,6.64,2765,4
783,Miami Guns,Ecchi,TV,13,6.64,2765,8
783,Miami Guns,Police,TV,13,6.64,2765,24
783,Miami Guns,Shounen,TV,13,6.64,2765,33
2306,Mobile Suit SD Gundam's Counterattack,Comedy,OVA,2,6.64,1982,4
2306,Mobile Suit SD Gundam's Counterattack,Mecha,OVA,2,6.64,1982,19
2306,Mobile Suit SD Gundam's Counterattack,Parody,OVA,2,6.64,1982,23
4536,Muteki Robo Trider G7,Comedy,TV,50,6.64,350,4
4536,Muteki Robo Trider G7,Mecha,TV,50,6.64,350,19
4536,Muteki Robo Trider G7,Sci-Fi,TV,50,6.64,350,29
4536,Muteki Robo Trider G7,Space,TV,50,6.64,350,36
8487,Onigamiden,Action,Movie,1,6.64,7736,1
8487,Onigamiden,Demons,Movie,1,6.64,7736,6
8487,Onigamiden,Supernatural,Movie,1,6.64,7736,39
4013,Paul no Miracle Daisakusen,Action,TV,51,6.64,413,1
4013,Paul no Miracle Daisakusen,Adventure,TV,51,6.64,413,2
4013,Paul no Miracle Daisakusen,Kids,TV,51,6.64,413,16
10917,Pokemon: Pikachu no Fuyuyasumi (2001),Adventure,OVA,3,6.64,4079,2
10917,Pokemon: Pikachu no Fuyuyasumi (2001),Comedy,OVA,3,6.64,4079,4
10917,Pokemon: Pikachu no Fuyuyasumi (2001),Fantasy,OVA,3,6.64,4079,9
10917,Pokemon: Pikachu no Fuyuyasumi (2001),Kids,OVA,3,6.64,4079,16
1297,Project A-Ko 3: Cinderella Rhapsody,Action,OVA,1,6.64,2601,1
1297,Project A-Ko 3: Cinderella Rhapsody,Comedy,OVA,1,6.64,2601,4
1297,Project A-Ko 3: Cinderella Rhapsody,Mecha,OVA,1,6.64,2601,19
1297,Project A-Ko 3: Cinderella Rhapsody,Sci-Fi,OVA,1,6.64,2601,29
1297,Project A-Ko 3: Cinderella Rhapsody,Super Power,OVA,1,6.64,2601,38
2031,Shining Tears X Wind,Action,TV,13,6.64,23477,1
2031,Shining Tears X Wind,Adventure,TV,13,6.64,23477,2
2031,Shining Tears X Wind,Fantasy,TV,13,6.64,23477,9
2031,Shining Tears X Wind,Magic,TV,13,6.64,23477,17
6885,Sora no Manimani Specials,Comedy,Special,3,6.64,4444,4
6885,Sora no Manimani Specials,School,Special,3,6.64,4444,28
6885,Sora no Manimani Specials,Slice of Life,Special,3,6.64,4444,35
684,Tenshi no Shippo Chu!,Fantasy,TV,11,6.64,3674,9
684,Tenshi no Shippo Chu!,Magic,TV,11,6.64,3674,17
684,Tenshi no Shippo Chu!,Romance,TV,11,6.64,3674,26
9531,Tezuka Osamu Monogatari: Boku wa Son Gokuu,Adventure,Special,1,6.64,244,2
21353,Tokyo ESP,Action,TV,12,6.64,95168,1
21353,Tokyo ESP,Comedy,TV,12,6.64,95168,4
21353,Tokyo ESP,Sci-Fi,TV,12,6.64,95168,29
21353,Tokyo ESP,Shounen,TV,12,6.64,95168,33
21353,Tokyo ESP,Super Power,TV,12,6.64,95168,38
21353,Tokyo ESP,Supernatural,TV,12,6.64,95168,39
33377,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",Mystery,TV,24,6.64,52260,22
4132,Wakakusa no Yon Shimai,Drama,TV,26,6.64,476,7
4132,Wakakusa no Yon Shimai,Historical,TV,26,6.64,476,13
4132,Wakakusa no Yon Shimai,Slice of Life,TV,26,6.64,476,35
718,Yume de Aetara (TV),Comedy,TV,16,6.64,3821,4
718,Yume de Aetara (TV),Drama,TV,16,6.64,3821,7
718,Yume de Aetara (TV),Romance,TV,16,6.64,3821,26
718,Yume de Aetara (TV),Seinen,TV,16,6.64,3821,30
718,Yume de Aetara (TV),Slice of Life,TV,16,6.64,3821,35
30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Comedy,Special,7,6.63,14515,4
10196,Baby Princess 3D Paradise 0 [Love],Ecchi,OVA,1,6.63,17570,8
10196,Baby Princess 3D Paradise 0 [Love],Harem,OVA,1,6.63,17570,11
10196,Baby Princess 3D Paradise 0 [Love],Seinen,OVA,1,6.63,17570,30
32311,Beautiful World,Action,Music,1,6.62,1215,1
32311,Beautiful World,Drama,Music,1,6.62,1215,7
32311,Beautiful World,Mecha,Music,1,6.62,1215,19
32311,Beautiful World,Music,Music,1,6.62,1215,21
32311,Beautiful World,Sci-Fi,Music,1,6.62,1215,29
13253,Blossom,Music,Movie,1,6.63,2825,21
2640,Doraemon: It's Summer!,Adventure,Special,1,6.63,487,2
2640,Doraemon: It's Summer!,Comedy,Special,1,6.63,487,4
2640,Doraemon: It's Summer!,Fantasy,Special,1,6.63,487,9
2640,Doraemon: It's Summer!,Kids,Special,1,6.63,487,16
2640,Doraemon: It's Summer!,Shounen,Special,1,6.63,487,33
33222,Fudanshi Koukou Seikatsu,Comedy,TV,12,6.63,26360,4
33222,Fudanshi Koukou Seikatsu,School,TV,12,6.63,26360,28
33222,Fudanshi Koukou Seikatsu,Shoujo,TV,12,6.63,26360,31
33222,Fudanshi Koukou Seikatsu,Slice of Life,TV,12,6.63,26360,35
26053,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,Action,Movie,1,6.63,609,1
26053,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,Comedy,Movie,1,6.63,609,4
26053,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,Fantasy,Movie,1,6.63,609,9
26053,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,Magic,Movie,1,6.63,609,17
26053,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,Shoujo,Movie,1,6.63,609,31
6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,Horror,TV,35,6.63,637,14
2062,Gall Force 3: Stardust War,Action,OVA,1,6.63,1281,1
2062,Gall Force 3: Stardust War,Military,OVA,1,6.63,1281,20
2062,Gall Force 3: Stardust War,Sci-Fi,OVA,1,6.63,1281,29
2062,Gall Force 3: Stardust War,Space,OVA,1,6.63,1281,36
2617,Ghiblies,Comedy,Special,2,6.63,3230,4
23137,Girls und Panzer Heartful Tank Disc Picture Drama,Military,Special,4,6.63,2296,20
23137,Girls und Panzer Heartful Tank Disc Picture Drama,School,Special,4,6.63,2296,28
8839,Gundam Neo Experience 0087: Green Divers,Adventure,Movie,1,6.63,1849,2
8839,Gundam Neo Experience 0087: Green Divers,Mecha,Movie,1,6.63,1849,19
8839,Gundam Neo Experience 0087: Green Divers,Space,Movie,1,6.63,1849,36
2207,Hamelin no Violin Hiki: The Movie,Adventure,Movie,1,6.63,1551,2
2207,Hamelin no Violin Hiki: The Movie,Comedy,Movie,1,6.63,1551,4
2207,Hamelin no Violin Hiki: The Movie,Fantasy,Movie,1,6.63,1551,9
25861,Inugami-san to Nekoyama-san Special,Comedy,Special,1,6.63,7062,4
25861,Inugami-san to Nekoyama-san Special,School,Special,1,6.63,7062,28
25861,Inugami-san to Nekoyama-san Special,Shoujo Ai,Special,1,6.63,7062,32
33129,Joker Game: Kuroneko Yoru no Bouken,Drama,Special,2,6.62,8011,7
33129,Joker Game: Kuroneko Yoru no Bouken,Historical,Special,2,6.62,8011,13
33129,Joker Game: Kuroneko Yoru no Bouken,Military,Special,2,6.62,8011,20
33129,Joker Game: Kuroneko Yoru no Bouken,Seinen,Special,2,6.62,8011,30
6657,Joshikousei: Girl's High Specials,Comedy,Special,3,6.63,2920,4
6657,Joshikousei: Girl's High Specials,Slice of Life,Special,3,6.63,2920,35
6375,Kagaku Ninja-tai Gatchaman F,Action,TV,48,6.63,810,1
6375,Kagaku Ninja-tai Gatchaman F,Adventure,TV,48,6.63,810,2
6375,Kagaku Ninja-tai Gatchaman F,Sci-Fi,TV,48,6.63,810,29
6375,Kagaku Ninja-tai Gatchaman F,Shounen,TV,48,6.63,810,33
3273,Kinnikuman (1984),Action,Movie,1,6.63,474,1
3273,Kinnikuman (1984),Comedy,Movie,1,6.63,474,4
3273,Kinnikuman (1984),Shounen,Movie,1,6.63,474,33
3273,Kinnikuman (1984),Sports,Movie,1,6.63,474,37
6509,Kiteretsu Daihyakka,Comedy,TV,331,6.63,1083,4
6509,Kiteretsu Daihyakka,Drama,TV,331,6.63,1083,7
6509,Kiteretsu Daihyakka,Slice of Life,TV,331,6.63,1083,35
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,Action,OVA,1,6.63,1991,1
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,Adventure,OVA,1,6.63,1991,2
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,Comedy,OVA,1,6.63,1991,4
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,Ecchi,OVA,1,6.63,1991,8
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,Kids,OVA,1,6.63,1991,16
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,Magic,OVA,1,6.63,1991,17
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,Romance,OVA,1,6.63,1991,26
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,Super Power,OVA,1,6.63,1991,38
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,Supernatural,OVA,1,6.63,1991,39
10671,Morita-san wa Mukuchi.,Comedy,TV,13,6.63,15046,4
10671,Morita-san wa Mukuchi.,School,TV,13,6.63,15046,28
10671,Morita-san wa Mukuchi.,Slice of Life,TV,13,6.63,15046,35
24175,Nozo x Kimi,Comedy,OVA,3,6.63,13526,4
24175,Nozo x Kimi,Ecchi,OVA,3,6.63,13526,8
24175,Nozo x Kimi,Romance,OVA,3,6.63,13526,26
24175,Nozo x Kimi,School,OVA,3,6.63,13526,28
24175,Nozo x Kimi,Shounen,OVA,3,6.63,13526,33
17157,Nozoki Ana,Comedy,OVA,1,6.63,21200,4
17157,Nozoki Ana,Drama,OVA,1,6.63,21200,7
17157,Nozoki Ana,Ecchi,OVA,1,6.63,21200,8
612,PetoPeto-san,Comedy,TV,13,6.63,3956,4
612,PetoPeto-san,Fantasy,TV,13,6.63,3956,9
612,PetoPeto-san,Romance,TV,13,6.63,3956,26
612,PetoPeto-san,School,TV,13,6.63,3956,28
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,Adventure,Special,1,6.63,8541,2
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,Fantasy,Special,1,6.63,8541,9
4962,Rokumon Tengai Mon Colle Knights,Adventure,TV,51,6.63,2625,2
4962,Rokumon Tengai Mon Colle Knights,Comedy,TV,51,6.63,2625,4
4962,Rokumon Tengai Mon Colle Knights,Fantasy,TV,51,6.63,2625,9
4962,Rokumon Tengai Mon Colle Knights,Kids,TV,51,6.63,2625,16
4962,Rokumon Tengai Mon Colle Knights,Magic,TV,51,6.63,2625,17
4962,Rokumon Tengai Mon Colle Knights,Parody,TV,51,6.63,2625,23
30088,Ryoutei no Aji,Slice of Life,Special,4,6.63,538,35
8900,Saru Getchu: On Air 2nd,Adventure,TV,51,6.63,263,2
8900,Saru Getchu: On Air 2nd,Comedy,TV,51,6.63,263,4
8900,Saru Getchu: On Air 2nd,Fantasy,TV,51,6.63,263,9
8900,Saru Getchu: On Air 2nd,Kids,TV,51,6.63,263,16
8900,Saru Getchu: On Air 2nd,Romance,TV,51,6.63,263,26
8900,Saru Getchu: On Air 2nd,Shounen,TV,51,6.63,263,33
4067,Shin Megami Tensei Devil Children,Action,TV,50,6.63,1110,1
4067,Shin Megami Tensei Devil Children,Adventure,TV,50,6.63,1110,2
4067,Shin Megami Tensei Devil Children,Demons,TV,50,6.63,1110,6
4067,Shin Megami Tensei Devil Children,Fantasy,TV,50,6.63,1110,9
4067,Shin Megami Tensei Devil Children,Game,TV,50,6.63,1110,10
4067,Shin Megami Tensei Devil Children,Kids,TV,50,6.63,1110,16
4067,Shin Megami Tensei Devil Children,Magic,TV,50,6.63,1110,17
4067,Shin Megami Tensei Devil Children,Sci-Fi,TV,50,6.63,1110,29
4067,Shin Megami Tensei Devil Children,Supernatural,TV,50,6.63,1110,39
1836,Shuffle! Memories,Comedy,TV,12,6.63,34109,4
1836,Shuffle! Memories,Drama,TV,12,6.63,34109,7
1836,Shuffle! Memories,Ecchi,TV,12,6.63,34109,8
1836,Shuffle! Memories,Fantasy,TV,12,6.63,34109,9
1836,Shuffle! Memories,Harem,TV,12,6.63,34109,11
1836,Shuffle! Memories,Magic,TV,12,6.63,34109,17
1836,Shuffle! Memories,Romance,TV,12,6.63,34109,26
1836,Shuffle! Memories,School,TV,12,6.63,34109,28
1836,Shuffle! Memories,Seinen,TV,12,6.63,34109,30
5583,Sonic: Night of the WereHog,Action,ONA,1,6.63,3424,1
1044,Taiyou no Ouji: Horus no Daibouken,Adventure,Movie,1,6.63,3717,2
1044,Taiyou no Ouji: Horus no Daibouken,Drama,Movie,1,6.63,3717,7
1044,Taiyou no Ouji: Horus no Daibouken,Magic,Movie,1,6.63,3717,17
2560,Terra e...,Action,Movie,1,6.63,4807,1
2560,Terra e...,Drama,Movie,1,6.63,4807,7
2560,Terra e...,Sci-Fi,Movie,1,6.63,4807,29
2560,Terra e...,Shounen,Movie,1,6.63,4807,33
2552,Tetsuko no Tabi,Comedy,TV,13,6.63,1292,4
2552,Tetsuko no Tabi,Seinen,TV,13,6.63,1292,30
2552,Tetsuko no Tabi,Slice of Life,TV,13,6.63,1292,35
30250,Triage X: Recollection XOXO,Action,OVA,1,6.63,8509,1
30250,Triage X: Recollection XOXO,Ecchi,OVA,1,6.63,8509,8
30250,Triage X: Recollection XOXO,School,OVA,1,6.63,8509,28
30250,Triage X: Recollection XOXO,Shounen,OVA,1,6.63,8509,33
12317,Upotte!!,Action,ONA,10,6.63,43759,1
12317,Upotte!!,Comedy,ONA,10,6.63,43759,4
12317,Upotte!!,Military,ONA,10,6.63,43759,20
12317,Upotte!!,Seinen,ONA,10,6.63,43759,30
1276,Ys,Adventure,OVA,7,6.63,4317,2
1276,Ys,Demons,OVA,7,6.63,4317,6
1276,Ys,Drama,OVA,7,6.63,4317,7
1276,Ys,Fantasy,OVA,7,6.63,4317,9
1276,Ys,Magic,OVA,7,6.63,4317,17
55,Arc the Lad,Action,TV,26,6.62,10392,1
55,Arc the Lad,Adventure,TV,26,6.62,10392,2
55,Arc the Lad,Fantasy,TV,26,6.62,10392,9
55,Arc the Lad,Horror,TV,26,6.62,10392,14
55,Arc the Lad,Sci-Fi,TV,26,6.62,10392,29
30953,Arslan Senki (TV) Specials,Comedy,Special,8,6.62,5241,4
4975,ChäoS'HEAd,Harem,TV,12,6.62,174337,11
4975,ChäoS'HEAd,Mystery,TV,12,6.62,174337,22
4975,ChäoS'HEAd,Psychological,TV,12,6.62,174337,25
4975,ChäoS'HEAd,Sci-Fi,TV,12,6.62,174337,29
4975,ChäoS'HEAd,Supernatural,TV,12,6.62,174337,39
5449,Chibi Kero: Kerobouru no Himitsu!?,Comedy,Special,1,6.62,625,4
33145,Detective Conan: Nazo no Suisei Kaijuu wo Oe!,Mystery,OVA,1,6.62,976,22
33069,Dimension W Special,Sci-Fi,Special,1,6.62,4593,29
33069,Dimension W Special,Seinen,Special,1,6.62,4593,30
2485,Doku Tenshi no Shippo,Comedy,Special,4,6.62,1184,4
2485,Doku Tenshi no Shippo,Fantasy,Special,4,6.62,1184,9
2485,Doku Tenshi no Shippo,Magic,Special,4,6.62,1184,17
2485,Doku Tenshi no Shippo,Romance,Special,4,6.62,1184,26
3842,Doubutsu Takarajima,Adventure,Movie,1,6.62,818,2
5476,Fushigi na Melmo,Magic,TV,26,6.62,440,17
5476,Fushigi na Melmo,Shoujo,TV,26,6.62,440,31
32561,Hai to Gensou no Grimgar Special,Comedy,Special,1,6.62,18358,4
1235,I''s Pure Bonus,Comedy,Special,5,6.62,4688,4
1235,I''s Pure Bonus,Ecchi,Special,5,6.62,4688,8
1235,I''s Pure Bonus,Romance,Special,5,6.62,4688,26
257,Ikkitousen,Ecchi,TV,13,6.62,88969,8
257,Ikkitousen,Martial Arts,TV,13,6.62,88969,18
257,Ikkitousen,School,TV,13,6.62,88969,28
257,Ikkitousen,Super Power,TV,13,6.62,88969,38
30030,Jewelpet Magical Change,Comedy,TV,39,6.62,1007,4
30030,Jewelpet Magical Change,Fantasy,TV,39,6.62,1007,9
30030,Jewelpet Magical Change,Magic,TV,39,6.62,1007,17
30030,Jewelpet Magical Change,Shoujo,TV,39,6.62,1007,31
9203,K-On!!: Ura-On!!,Comedy,Special,9,6.62,23216,4
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,Music,Music,1,6.62,6634,21
1793,Kaze no Na wa Amnesia,Action,Movie,1,6.62,8230,1
1793,Kaze no Na wa Amnesia,Dementia,Movie,1,6.62,8230,5
1793,Kaze no Na wa Amnesia,Drama,Movie,1,6.62,8230,7
1793,Kaze no Na wa Amnesia,Sci-Fi,Movie,1,6.62,8230,29
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,Music,OVA,1,6.62,1381,21
799,Kokoro Toshokan,Comedy,TV,13,6.62,3748,4
799,Kokoro Toshokan,Drama,TV,13,6.62,3748,7
799,Kokoro Toshokan,Slice of Life,TV,13,6.62,3748,35
8560,"Kyou, Koi wo Hajimemasu",Romance,OVA,2,6.62,20953,26
8560,"Kyou, Koi wo Hajimemasu",School,OVA,2,6.62,20953,28
8560,"Kyou, Koi wo Hajimemasu",Shoujo,OVA,2,6.62,20953,31
32031,Leopard Eyes,Music,Music,1,6.62,473,21
5225,Lupin III: Pilot Film,Action,Movie,1,6.62,3500,1
